Account ID,ACTIVE,PLAN,ANNUAL,NUM_SEATS,total_events_created,DEALS,COMPANIES,CONTACTS,LEADS,TASKS,team_count,pipeline_count,average_stages_per_pipeline,email_templates,activity_types,lost_reasons_count,lead_statuses_count,email_public_turned_on_count,%_users_w_email_on,total_custom_fields,company_custom_fields,contacts_custom_fields,lead_custom_fields,opportunity_custom_fields,projects_custom_fields,tasks_custom_fields,total_saved_fliters,automated_action_executed_count,automated_action_rules_count,tracked_emails_count,loss_reason_count,total_deals_lost,deals_lost_with_loss_reason,total_won_deals,deal_sources_count,contact_group_count,goals_count,total_activities,companies_activities_per_entity,contact_activities_per_entity,deal_activities_per_entity,lead_activities_per_entity,task_activities_per_entity,import_count,total_integration_tokens,,,,,,,,,,,,,,,,,,,,,,,
142129,0,basic_monthly,0,1,99,15,19,21,41,3,0,2,4,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,404,76,146,87,88,7,1,0,,,,,,,,,,,,,,,,,,,,,,,
158168,0,professional_monthly,0,5,99,63,6,22,,8,0,11,3,4,14,3,4,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,0,2,4,0,920,44,597,253,0,26,1,0,,,,,,,,,,,,,,,,,,,,,,,
159068,0,basic_annual,1,1,99,3,40,53,,3,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,2,6,0,4510,139,4346,15,0,10,1,0,,,,,,,,,,,,,,,,,,,,,,,
163803,0,professional_monthly,0,2,99,5,33,51,,10,0,3,4,3,28,3,4,1,0.33,4,0,1,1,1,1,0,0,0,0,24,3,0,0,0,3,7,0,1921,114,1733,32,3,39,1,0,,,,,,,,,,,,,,,,,,,,,,,
164793,0,basic_annual,1,1,99,3,18,24,31,23,0,3,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6,0,1629,67,1148,41,116,257,1,0,,,,,,,,,,,,,,,,,,,,,,,
190280,0,professional_monthly,0,1,99,19,28,46,,6,0,6,4,3,43,4,4,0,0,27,4,7,0,9,7,0,0,0,0,740,4,0,0,0,2,7,0,6487,114,6180,167,4,22,1,0,,,,,,,,,,,,,,,,,,,,,,,
195907,0,basic_monthly,0,2,99,3,26,64,3,3,0,2,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,76,3,0,0,0,2,5,0,5954,94,5805,15,34,6,1,0,,,,,,,,,,,,,,,,,,,,,,,
199869,0,basic_monthly,0,1,99,3,28,63,2,3,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,0,2003,74,1905,15,2,7,1,0,,,,,,,,,,,,,,,,,,,,,,,
222407,1,basic_monthly_24,0,2,99,2,4,5,71,17,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,4,0,366,17,26,22,233,68,1,0,,,,,,,,,,,,,,,,,,,,,,,
254718,1,basic_annual_19,1,1,99,8,25,35,1,30,0,2,5,2,3,3,4,0,0,1,0,0,0,1,0,0,1,0,0,17,3,0,0,1,5,10,0,2066,101,1719,83,13,150,1,1,,,,,,,,,,,,,,,,,,,,,,,
271687,1,professional_monthly_69,0,1,99,13,28,55,,3,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,86,3,0,0,1,5,4,0,1108,137,820,103,7,41,1,0,,,,,,,,,,,,,,,,,,,,,,,
103088,0,basic_monthly,0,1,98,5,33,59,,1,0,3,4,0,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,1062,138,860,55,0,9,1,0,,,,,,,,,,,,,,,,,,,,,,,
110921,0,basic_monthly,0,1,98,36,1,39,5,17,0,3,4,2,6,3,4,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,0,16,1,4,0,644,15,237,251,9,132,1,1,,,,,,,,,,,,,,,,,,,,,,,
125105,0,basic_monthly,0,1,98,3,5,87,,3,0,2,4,0,3,3,4,0,0,25,0,15,10,0,0,0,0,0,0,0,3,0,0,0,2,7,0,738,19,697,15,0,7,1,0,,,,,,,,,,,,,,,,,,,,,,,
144721,1,basic_annual,1,1,98,1,36,39,,22,1,2,4,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,1,7,0,627,143,346,22,0,116,1,0,,,,,,,,,,,,,,,,,,,,,,,
153049,0,basic_monthly,0,1,98,3,37,38,1,19,0,3,3,0,3,3,4,0,0,0,0,0,0,0,0,0,2,0,0,159,3,0,0,2,2,4,0,4957,91,4671,57,1,137,1,1,,,,,,,,,,,,,,,,,,,,,,,
208883,1,basic_annual_19,1,2,98,3,36,52,4,3,0,2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,0,2,4,0,3088,119,2906,15,42,6,1,0,,,,,,,,,,,,,,,,,,,,,,,
232955,0,basic_monthly_24,0,2,98,24,27,26,,21,0,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,0,11,0,1333,137,933,161,2,100,1,0,,,,,,,,,,,,,,,,,,,,,,,
236893,0,professional_annual_49,1,1,98,26,16,16,37,3,0,2,4,2,3,3,4,0,0,11,0,0,11,0,0,0,1,0,0,0,3,0,0,0,26,5,0,5701,433,4929,136,197,6,4,0,,,,,,,,,,,,,,,,,,,,,,,
240545,0,basic_monthly_24,0,1,98,14,17,30,,37,0,9,7,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,0,9,0,849,118,220,299,2,210,1,0,,,,,,,,,,,,,,,,,,,,,,,
251698,0,basic_monthly_24,0,1,98,8,9,66,12,3,0,2,4,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,4,3,2481,264,1797,92,226,102,1,0,,,,,,,,,,,,,,,,,,,,,,,
262673,1,professional_annual_49,1,1,98,19,18,20,12,29,0,4,5,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,451,78,104,149,10,110,1,0,,,,,,,,,,,,,,,,,,,,,,,
266857,1,professional_annual_49,1,2,98,3,2,79,2,12,0,2,4,3,3,3,4,0,0,2,1,0,1,0,0,0,0,0,0,0,3,0,0,0,2,16,0,10920,132,10733,15,0,40,12,2,,,,,,,,,,,,,,,,,,,,,,,
272009,1,basic_annual_19,1,1,98,3,19,21,49,6,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,6,0,676,61,479,15,99,22,1,0,,,,,,,,,,,,,,,,,,,,,,,
275135,1,basic_monthly_24,0,2,98,16,28,42,,12,0,2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,200,3,2,0,6,0,5,0,2008,155,1695,115,2,41,1,0,,,,,,,,,,,,,,,,,,,,,,,
276871,1,basic_monthly_24,0,2,98,14,27,44,1,12,0,2,6,3,3,7,5,0,0,1,0,0,0,1,0,0,0,0,0,11,7,3,2,5,9,4,0,7106,136,6772,149,6,43,1,0,,,,,,,,,,,,,,,,,,,,,,,
103575,0,basic_monthly,0,1,97,14,24,36,14,9,1,2,6,0,4,5,4,0,0,23,0,6,6,5,6,0,0,0,0,18,5,2,1,0,5,10,0,829,95,552,107,27,48,1,0,,,,,,,,,,,,,,,,,,,,,,,
107014,0,basic_monthly,0,5,97,,30,65,,2,0,1,5,0,3,0,4,1,0.14,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,6,0,24351,179,24147,18,0,7,1,0,,,,,,,,,,,,,,,,,,,,,,,
114441,0,basic_monthly,0,1,97,21,24,30,,22,0,2,4,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,18,4,0,614,96,287,120,0,111,1,0,,,,,,,,,,,,,,,,,,,,,,,
120470,0,basic_monthly,0,1,97,,19,25,,53,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,149,3,0,0,0,0,4,0,2515,65,2229,18,0,203,1,0,,,,,,,,,,,,,,,,,,,,,,,
132985,0,basic_annual,1,1,97,9,29,54,,5,0,3,4,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,6,0,1395,106,1194,76,0,19,1,0,,,,,,,,,,,,,,,,,,,,,,,
136762,0,professional_monthly,0,2,97,1,38,50,1,7,0,2,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3915,3,0,0,0,0,6,0,5113,125,4910,22,25,31,1,3,,,,,,,,,,,,,,,,,,,,,,,
139332,0,professional_monthly,0,1,97,9,15,34,,39,0,4,4,2,5,3,4,1,0.5,0,0,0,0,0,0,0,0,0,0,331,3,2,1,0,1,12,0,1338,60,909,110,0,259,1,0,,,,,,,,,,,,,,,,,,,,,,,
153072,0,professional_annual,1,2,97,14,33,38,,12,0,2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,21,3,1,0,3,0,6,0,5841,140,5514,135,0,52,1,0,,,,,,,,,,,,,,,,,,,,,,,
156351,0,basic_annual,1,2,97,15,22,55,1,4,1,3,5,4,4,5,4,0,0,10,0,3,3,3,1,0,1,0,0,21,5,0,0,4,1,10,0,659,108,424,110,2,15,1,0,,,,,,,,,,,,,,,,,,,,,,,
166059,0,professional_monthly,0,1,97,2,7,7,74,7,0,2,5,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,4,0,557,50,203,41,227,36,1,1,,,,,,,,,,,,,,,,,,,,,,,
172230,0,basic_monthly,0,2,97,4,37,52,,4,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,5,0,741,91,620,19,0,11,1,0,,,,,,,,,,,,,,,,,,,,,,,
180769,0,basic_annual,1,1,97,4,26,38,1,28,0,2,5,3,3,3,4,0,0,5,1,1,1,2,0,0,0,0,0,3,3,0,0,1,0,5,0,3072,126,2744,55,8,139,1,0,,,,,,,,,,,,,,,,,,,,,,,
201323,0,professional_annual,1,11,97,26,7,4,,60,6,6,3,4,4,3,4,0,0,0,0,0,0,0,0,0,3,0,0,3370,3,0,0,1,3,6,0,23038,164,22279,292,4,299,5,1,,,,,,,,,,,,,,,,,,,,,,,
224622,0,basic_monthly_24,0,1,97,22,20,28,12,15,0,6,3,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,55,3,1,0,0,1,5,0,1344,100,850,175,155,64,1,0,,,,,,,,,,,,,,,,,,,,,,,
230963,1,basic_annual_19,1,2,97,1,5,88,,3,1,3,3,4,10,3,4,0,0,1,0,1,0,0,0,0,6,0,0,42,3,0,0,0,1,13,0,2193,35,2109,31,2,16,2,0,,,,,,,,,,,,,,,,,,,,,,,
243775,0,basic_monthly_24,0,3,97,20,36,35,2,4,0,4,5,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,200,3,3,0,3,0,4,0,1092,137,794,149,0,12,1,0,,,,,,,,,,,,,,,,,,,,,,,
247557,0,basic_annual_19,1,1,97,4,26,42,18,7,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,1,7,0,2772,88,1725,36,900,23,1,0,,,,,,,,,,,,,,,,,,,,,,,
248493,1,basic_annual_19,1,1,97,12,24,34,,27,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,7,0,3105,112,2745,86,2,160,1,0,,,,,,,,,,,,,,,,,,,,,,,
250382,0,basic_monthly_24,0,2,97,18,27,44,2,6,0,2,5,3,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,27,3,0,0,0,2,5,0,3035,105,2783,128,0,19,1,0,,,,,,,,,,,,,,,,,,,,,,,
261593,1,basic_monthly_24,0,1,97,7,33,39,3,15,0,2,4,2,4,3,4,0,0,5,2,1,1,1,0,0,0,0,0,90,3,0,0,0,3,6,0,1206,122,985,42,4,53,1,1,,,,,,,,,,,,,,,,,,,,,,,
268745,1,basic_annual_19,1,1,97,2,31,48,15,1,1,2,4,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,108,3,0,0,0,0,4,0,6253,104,5948,27,148,26,1,0,,,,,,,,,,,,,,,,,,,,,,,
105411,0,professional_monthly,0,2,96,16,10,62,,8,0,2,6,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,628,3,0,0,2,8,6,0,2672,35,2543,66,0,28,1,0,,,,,,,,,,,,,,,,,,,,,,,
118737,0,basic_monthly,0,1,96,16,22,28,4,26,0,1,10,0,5,6,5,0,0,0,0,0,0,0,0,0,1,0,0,31,6,1,1,2,10,5,4,2178,100,1749,114,66,149,1,0,,,,,,,,,,,,,,,,,,,,,,,
119973,1,professional_annual,1,1,96,3,26,64,,3,0,2,4,2,3,3,4,0,0,35,28,7,0,0,0,0,0,0,0,0,3,0,0,0,2,4,0,251,59,171,15,0,6,2,0,,,,,,,,,,,,,,,,,,,,,,,
127587,0,basic_monthly,0,1,96,22,21,46,,7,0,2,5,2,4,3,4,0,0,3,0,3,0,0,0,0,0,0,0,14,3,1,0,0,13,5,0,1146,78,842,192,0,34,1,0,,,,,,,,,,,,,,,,,,,,,,,
136970,0,basic_monthly,0,1,96,4,23,48,,21,0,2,4,0,3,3,4,0,0,4,0,0,0,0,2,2,0,0,0,0,3,0,0,0,2,7,0,2000,75,1816,18,0,91,1,0,,,,,,,,,,,,,,,,,,,,,,,
147049,0,basic_monthly,0,1,96,11,30,33,3,19,0,2,4,2,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,1381,133,1020,114,3,111,1,0,,,,,,,,,,,,,,,,,,,,,,,
152163,1,basic_annual,1,1,96,2,7,34,48,5,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,80,3,0,0,0,1,9,0,4156,84,3403,107,544,18,3,2,,,,,,,,,,,,,,,,,,,,,,,
158654,0,basic_monthly,0,1,96,18,17,25,21,15,0,1,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,0,7,3,4,0,823,98,457,160,45,63,1,0,,,,,,,,,,,,,,,,,,,,,,,
161056,0,basic_annual,1,1,96,7,37,47,,5,0,2,7,2,4,4,4,0,0,19,4,4,2,3,3,3,0,0,0,0,4,0,0,1,2,6,10,1124,149,902,56,0,17,2,1,,,,,,,,,,,,,,,,,,,,,,,
166105,0,professional_monthly,0,2,96,8,10,11,64,3,3,3,4,2,3,9,8,0,0,67,17,17,16,17,0,0,0,0,0,21,9,0,0,0,3,4,0,227,36,66,54,61,10,1,1,,,,,,,,,,,,,,,,,,,,,,,
167107,0,basic_monthly,0,1,96,21,5,57,3,10,0,2,5,2,3,3,4,0,0,9,0,0,1,8,0,0,1,0,0,4,3,0,0,6,0,4,0,1468,65,1203,134,8,58,2,0,,,,,,,,,,,,,,,,,,,,,,,
171619,1,basic_monthly,0,2,96,22,7,62,,5,0,2,4,3,3,3,4,0,0,5,0,0,0,5,0,0,0,0,0,17,3,0,0,0,6,5,0,1354,26,1189,105,0,34,1,0,,,,,,,,,,,,,,,,,,,,,,,
183956,0,professional_annual,1,1,96,3,28,23,34,8,1,3,5,2,3,3,4,0,0,8,0,0,8,0,0,0,0,0,0,1,3,0,0,0,0,7,0,3079,104,2631,118,190,36,1,0,,,,,,,,,,,,,,,,,,,,,,,
184072,0,basic_monthly,0,1,96,,31,41,10,14,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,79,3,0,0,0,0,8,0,2868,116,2640,21,27,64,1,0,,,,,,,,,,,,,,,,,,,,,,,
187139,1,professional_annual,1,1,96,,32,48,4,12,0,2,4,2,3,3,4,0,0,4,1,1,1,1,0,0,0,0,0,205,3,0,0,0,0,5,0,4238,124,4005,18,34,57,1,0,,,,,,,,,,,,,,,,,,,,,,,
210593,0,basic_annual_19,1,1,96,2,24,45,1,24,0,2,5,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,8,0,2549,93,2230,31,88,107,1,0,,,,,,,,,,,,,,,,,,,,,,,
216108,1,basic_monthly_24,0,1,96,,18,26,41,11,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,705,125,319,53,161,47,1,0,,,,,,,,,,,,,,,,,,,,,,,
229780,1,basic_annual_19,1,3,96,,40,47,3,6,0,3,5,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,16,0,558,156,323,28,10,41,1,0,,,,,,,,,,,,,,,,,,,,,,,
233281,1,basic_annual,1,1,96,3,33,54,3,3,0,2,4,2,3,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,0,1148,113,1007,15,4,9,1,0,,,,,,,,,,,,,,,,,,,,,,,
234505,1,basic_annual_19,1,1,96,34,20,30,5,7,0,3,7,2,6,3,5,0,0,1,0,0,0,1,0,0,1,0,0,355,3,2,1,25,33,5,0,22964,130,22058,404,339,33,1,1,,,,,,,,,,,,,,,,,,,,,,,
235089,1,basic_monthly_24,0,1,96,10,28,49,2,7,0,2,5,3,3,3,4,0,0,1,0,0,0,0,1,0,0,0,0,47,3,0,0,1,0,8,0,1458,102,1248,63,26,19,1,0,,,,,,,,,,,,,,,,,,,,,,,
236181,0,basic_monthly_24,0,2,96,5,13,71,,7,0,2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,4,0,684,65,537,53,2,27,1,0,,,,,,,,,,,,,,,,,,,,,,,
236466,1,business_annual_119,1,2,96,,18,32,40,6,1,2,4,4,3,3,4,1,0.33,1,0,1,0,0,0,0,0,0,0,2780,3,0,0,0,0,14,0,3604,72,2747,18,739,28,1,0,,,,,,,,,,,,,,,,,,,,,,,
241791,1,professional_monthly_69,0,2,96,8,19,64,2,3,0,2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,544,3,0,0,1,0,5,0,10146,121,9954,65,0,6,1,1,,,,,,,,,,,,,,,,,,,,,,,
248454,0,basic_monthly_24,0,1,96,2,41,50,,3,0,1,4,2,3,3,4,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,18,0,8611,149,8420,29,2,11,1,0,,,,,,,,,,,,,,,,,,,,,,,
252270,1,basic_annual_19,1,2,96,9,17,26,22,22,0,2,5,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,4,0,2596,86,2241,85,59,125,1,0,,,,,,,,,,,,,,,,,,,,,,,
256534,1,basic_annual_19,1,1,96,3,25,46,7,15,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,7,0,750,108,505,52,18,67,1,0,,,,,,,,,,,,,,,,,,,,,,,
262798,1,basic_annual_19,1,1,96,21,23,33,11,8,0,2,5,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,108,3,3,1,4,19,5,14,3180,109,2277,175,592,27,1,0,,,,,,,,,,,,,,,,,,,,,,,
270927,0,basic_monthly_24,0,1,96,3,14,71,2,6,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,0,251,73,143,15,0,20,1,0,,,,,,,,,,,,,,,,,,,,,,,
106651,0,basic_annual,1,3,95,1,20,70,,4,1,2,4,2,3,3,4,0,0,12,2,6,1,1,1,1,0,0,0,16,3,0,0,0,0,4,0,2310,98,2166,26,0,20,3,0,,,,,,,,,,,,,,,,,,,,,,,
107184,0,basic_monthly,0,1,95,3,27,46,,19,0,2,4,0,3,3,4,0,0,2,0,1,0,1,0,0,0,0,0,23,3,0,0,0,1,13,0,2777,99,2521,31,0,126,1,0,,,,,,,,,,,,,,,,,,,,,,,
110663,0,basic_monthly,0,1,95,4,12,9,48,22,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,0,1448,43,356,19,938,92,1,0,,,,,,,,,,,,,,,,,,,,,,,
112665,0,basic_monthly,0,4,95,1,6,9,75,4,1,2,4,0,3,3,4,0,0,2,0,1,1,0,0,0,0,0,0,6,3,0,0,0,0,5,0,1403,23,598,22,744,16,1,0,,,,,,,,,,,,,,,,,,,,,,,
128315,0,basic_monthly,0,1,95,25,19,48,,3,0,2,4,0,3,3,4,0,0,5,0,1,0,4,0,0,0,0,0,124,3,0,0,0,1,6,0,1417,90,1187,133,0,7,1,0,,,,,,,,,,,,,,,,,,,,,,,
128947,0,professional_monthly,0,3,95,13,19,36,7,20,0,2,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,740,3,1,0,0,1,5,0,2112,103,1802,107,10,90,1,0,,,,,,,,,,,,,,,,,,,,,,,
130435,0,basic_monthly,0,2,95,18,19,30,1,27,0,2,4,0,6,4,4,0,0,1,0,1,0,0,0,0,1,0,0,30,4,3,2,8,5,5,5,1339,108,831,210,0,190,1,0,,,,,,,,,,,,,,,,,,,,,,,
155215,0,basic_annual,1,1,95,4,41,47,,3,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,0,401,189,163,34,0,15,1,0,,,,,,,,,,,,,,,,,,,,,,,
165133,1,professional_monthly,0,2,95,27,30,35,,3,1,1,6,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,2,4,0,874,134,583,151,0,6,1,0,,,,,,,,,,,,,,,,,,,,,,,
187752,0,basic_monthly,0,1,95,3,21,48,7,16,1,2,5,2,3,3,4,1,0.33,6,1,1,1,1,1,1,0,0,0,76,3,0,0,0,0,9,0,4880,117,4386,62,168,147,1,0,,,,,,,,,,,,,,,,,,,,,,,
190310,0,basic_annual,1,1,95,4,24,39,11,17,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,4,10,0,3924,99,3039,41,663,82,1,0,,,,,,,,,,,,,,,,,,,,,,,
197849,0,professional_monthly,0,2,95,9,10,14,57,5,0,2,5,2,3,3,6,0,0,36,6,6,6,6,6,6,2,0,0,0,3,2,0,1,0,4,0,531,52,92,99,237,51,1,0,,,,,,,,,,,,,,,,,,,,,,,
201827,0,basic_monthly,0,2,95,9,12,12,40,22,0,2,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,508,54,168,78,110,98,1,0,,,,,,,,,,,,,,,,,,,,,,,
209410,0,basic_monthly_24,0,2,95,14,18,19,14,30,0,2,5,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,7,0,924,109,394,230,37,154,1,0,,,,,,,,,,,,,,,,,,,,,,,
210610,1,basic_monthly_24,0,3,95,4,54,26,2,9,0,2,3,6,6,3,4,0,0,2,2,0,0,0,0,0,0,0,0,39,3,0,0,0,2,5,0,387,179,157,23,2,26,1,0,,,,,,,,,,,,,,,,,,,,,,,
213474,1,professional_annual_49,1,2,95,3,30,57,2,3,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,141,3,0,0,0,2,12,0,5194,113,5055,15,2,9,1,0,,,,,,,,,,,,,,,,,,,,,,,
250032,0,basic_monthly_24,0,1,95,3,41,45,,6,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,179,3,0,0,0,2,4,0,2057,135,1889,15,2,16,1,0,,,,,,,,,,,,,,,,,,,,,,,
256014,1,professional_annual_49,1,1,95,3,32,55,2,3,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,944,3,0,0,0,2,16,0,23604,108,23475,15,0,6,1,0,,,,,,,,,,,,,,,,,,,,,,,
263907,1,basic_annual_19,1,1,95,10,26,31,2,26,0,2,4,2,3,3,4,0,0,4,1,3,0,0,0,0,0,0,0,11,3,0,0,0,0,6,0,598,90,350,63,0,95,1,0,,,,,,,,,,,,,,,,,,,,,,,
269905,1,professional_monthly_69,0,2,95,5,26,40,5,19,0,4,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,9,0,745,88,537,45,11,64,1,0,,,,,,,,,,,,,,,,,,,,,,,
274181,1,professional_annual_49,1,1,95,24,16,23,23,9,0,3,5,2,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3,0,0,6,0,624,77,286,166,51,44,1,0,,,,,,,,,,,,,,,,,,,,,,,
278397,1,basic_monthly_24,0,2,95,3,29,43,,20,0,3,5,3,3,3,4,0,0,6,3,3,0,0,0,0,0,0,0,0,3,0,0,1,1,15,0,819,185,370,72,2,190,1,0,,,,,,,,,,,,,,,,,,,,,,,
104657,1,professional_annual,1,1,94,4,38,40,,12,0,3,4,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,2,5,2,1991,142,1763,24,0,62,1,0,,,,,,,,,,,,,,,,,,,,,,,
105260,0,basic_monthly,0,2,94,28,27,36,,3,0,2,4,0,3,3,4,0,0,8,0,0,0,4,4,0,0,0,0,4,3,0,0,4,2,4,0,894,117,567,204,0,6,1,0,,,,,,,,,,,,,,,,,,,,,,,
106918,0,professional_monthly,0,1,94,11,18,57,,8,0,2,4,0,3,3,4,0,0,3,0,1,0,1,0,1,1,0,0,28,3,0,0,1,0,4,0,998,62,831,78,0,27,1,0,,,,,,,,,,,,,,,,,,,,,,,
125887,0,basic_monthly,0,1,94,28,9,34,19,4,0,3,5,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,431,36,150,175,57,13,1,0,,,,,,,,,,,,,,,,,,,,,,,
130698,0,professional_monthly,0,1,94,3,14,30,,47,0,2,4,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,315,3,0,0,0,2,8,0,2965,47,2615,15,0,288,1,0,,,,,,,,,,,,,,,,,,,,,,,
145708,0,basic_annual,1,1,94,22,21,37,2,12,0,2,6,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,6,4,4,0,1401,81,1034,194,4,88,1,0,,,,,,,,,,,,,,,,,,,,,,,
146019,0,basic_annual,1,1,94,27,38,25,,4,0,4,4,2,3,3,4,0,0,4,0,0,0,4,0,0,0,0,0,87,3,0,0,0,0,7,0,1563,99,1332,120,0,12,1,0,,,,,,,,,,,,,,,,,,,,,,,
148118,0,basic_monthly,0,1,94,3,23,39,,29,0,2,4,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,0,1803,93,1558,15,0,137,1,0,,,,,,,,,,,,,,,,,,,,,,,
161321,0,basic_monthly,0,4,94,9,33,40,3,9,0,2,5,6,3,3,8,0,0,7,0,1,1,3,2,0,0,0,0,0,3,1,1,1,7,8,0,845,155,530,122,3,35,1,0,,,,,,,,,,,,,,,,,,,,,,,
164728,1,professional_monthly,0,22,94,28,4,40,8,14,5,2,11,15,4,3,7,1,0.04,60,19,19,19,1,1,1,1,0,0,81,3,0,0,16,24,10,0,4222,161,2618,476,862,105,1,0,,,,,,,,,,,,,,,,,,,,,,,
180816,0,professional_annual,1,1,94,3,42,12,33,4,0,2,4,2,3,3,4,0,0,4,4,0,0,0,0,0,0,0,0,78,3,0,0,0,2,4,0,593,104,401,15,60,13,2,0,,,,,,,,,,,,,,,,,,,,,,,
183428,0,professional_monthly,0,2,94,3,24,61,,6,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,232,3,0,0,0,2,11,0,560,83,434,15,4,24,1,0,,,,,,,,,,,,,,,,,,,,,,,
205559,0,basic_monthly,0,1,94,3,22,34,7,28,0,2,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,4,0,613,71,402,15,16,109,1,0,,,,,,,,,,,,,,,,,,,,,,,
